  149.585279   1.977165   1.0241
  149.690066   1.966868   0.9973
  150.314419   2.290066   0.926
  150.294727   2.262218   1.11
  150.301452   2.259114   1.0799
  150.322067   2.247424   1.2127
  150.306891   2.243111   1.0877
  150.27446    2.236057   1.0877
  150.28975    2.233869   1.1486
  150.228161   2.225615   0.907
  150.303851   2.222554   0.9107
  150.275353   2.216698   1.1406
  150.309226   2.208919   1.0856
  150.258199   2.196145   1.2427
  150.279287   2.18721    1.1473
  150.273726   2.184544   0.9053
  150.277147   2.179219   1.2157
  150.262004   2.176715   1.0104
  150.307655   2.16023    1.0389
  150.295134   2.154687   1.0209
  150.291158   2.151262   0.9035
  150.285626   2.148577   1.1371
  150.267928   2.138117   0.9113
  150.117424   2.286304   0.895
  150.213143   2.279521   0.9341
  150.078454   2.27073    1.086
  150.14359    2.26842    0.9219
  150.088435   2.265483   0.979
  150.175712   2.265588   1.1709
  150.09242    2.262214   1.1776
  150.162786   2.250762   1.2302
  150.217193   2.244942   1.2053
  150.114396   2.242608   1.1955
  150.224681   2.239265   0.9868
  150.172487   2.233617   0.9335
  150.124991   2.233416   1.1218
  150.173108   2.227929   0.986
  150.103067   2.223244   1.1551
  150.185696   2.222355   1.2203
  150.07211    2.220187   1.1401
  150.103388   2.203584   1.1414
  150.109248   2.205746   0.934
  150.160855   2.203721   1.157
  150.117167   2.196422   1.158
  150.166443   2.183729   1.1567
  150.162637   2.180246   1.249
  150.091196   2.178822   0.9715
  150.18427    2.172602   1.1473
  150.104354   2.168319   1.2176
  150.203596   2.165813   1.2396
  150.206226   2.159803   1.0204
  150.084886   2.153629   1.0984
  150.098037   2.142507   1.1441
  150.197725   2.139764   0.9079
  150.085809   2.129365   0.9425
  150.118287   2.292116   1.0992
  149.896764   2.290527   1.2326
  149.914634   2.287984   1.2455
  150.021152   2.287251   1.1561
  150.027057   2.284327   1.1811
  149.931663   2.277788   1.1419
  149.983397   2.277298   1.0928
  149.986595   2.275467   0.851
  149.908561   2.273004   0.9873
  149.916187   2.253329   1.0998
  149.921103   2.250381   0.881
  150.023306   2.245788   1.1637
  150.008902   2.241268   1.1352
  149.999005   2.235992   1.139
  149.988953   2.228972   1.0201
  150.006688   2.22559    1.1843
  150.050724   2.218809   0.9383
  149.913673   2.222399   1.1468
  149.896295   2.21822    1.1334
  149.95073    2.215991   0.9596
  149.999754   2.208516   1.0721
  150.014722   2.201882   0.9411
  149.925822   2.197051   0.9043
  149.920105   2.194088   0.9893
  150.001428   2.192587   1.2364
  149.921979   2.192337   1.0622
  149.97944    2.178098   1.0325
  150.043205   2.172829   1.2192
  149.89884    2.158614   0.9858
  149.922707   2.150789   0.8937
  149.941231   2.149      0.969
  149.940118   2.140245   1.2216
  149.976596   2.133335   0.9543
  149.982664   2.128694   1.1811
  149.742904   2.29119    0.8914
  149.825339   2.287183   1.033
  149.858955   2.282493   0.9764
  149.741455   2.285652   1.1867
  149.818111   2.2849     1.0158
  149.749586   2.283542   1.0149
  149.800869   2.278422   0.9479
  149.825029   2.274284   1.0963
  149.756705   2.271339   0.904
  149.892475   2.260439   1.1792
  149.737511   2.263635   1.2433
  149.789683   2.263571   1.2238
  149.82947    2.261314   1.2393
  149.890593   2.262738   1.2407
  149.731652   2.253812   1.026
  149.785467   2.252396   1.2058
  149.888717   2.244278   1.179
  149.729706   2.243191   1.2031
  149.730886   2.229904   1.0703
  149.779491   2.239671   1.0137
  149.792433   2.237839   1.139
  149.889932   2.237405   1.2106
  149.809754   2.232813   1.1148
  149.784139   2.230916   0.8926
  149.736995   2.223501   0.9145
  149.834905   2.220582   0.9998
  149.752539   2.214014   1.0319
  149.780215   2.217732   1.1594
  149.778461   2.215312   1.188
  149.888993   2.213488   1.1792
  149.792215   2.21324    0.975
  149.887189   2.208601   1.1715
  149.810605   2.208048   1.1315
  149.81145    2.205481   1.1572
  149.754076   2.205209   1.2211
  149.812431   2.202827   1.0327
  149.874816   2.199121   0.9231
  149.74233    2.195583   0.9375
  149.821183   2.186931   1.2466
  149.758206   2.18115    0.8812
  149.828814   2.179458   1.2458
  149.875764   2.178915   0.8862
  149.818392   2.175247   0.9753
  149.818713   2.172172   1.1054
  149.732871   2.159245   1.0
  149.884809   2.160412   0.9581
  149.795371   2.148823   0.8698
  149.753602   2.149995   1.1553
  149.891398   2.147287   1.0223
  149.83676    2.142719   1.1226
  149.875663   2.137241   1.0297
  149.831898   2.133574   1.029
  149.811035   2.131354   1.1827
  149.845626   2.29147    1.1645
  149.708851   2.265594   1.1703
  149.690776   2.255927   1.0276
  149.713735   2.227693   1.2138
  149.692382   2.218309   1.1731
  149.707501   2.210009   1.1543
  149.687815   2.207131   0.9458
  149.709043   2.198671   1.1717
  149.704945   2.183527   1.2208
  149.696096   2.16841    1.2289
  149.702667   2.165803   1.2487
  149.699728   2.157499   0.9165
  149.699572   2.139851   1.2307
  149.689927   2.135901   1.1585
  149.685848   2.131179   1.1089
  150.296815   2.293843   1.019
  150.241043   2.428773   1.2028
  150.230752   2.405643   0.9107
  150.232587   2.351463   1.2114
  150.257652   2.347077   1.1644
  150.277779   2.344358   1.055
  150.27185    2.320783   1.21
  150.242464   2.317459   1.2385
  150.339353   2.308162   1.2425
  150.202642   2.294022   1.0973
  150.097146   2.448015   1.099
  150.164331   2.442185   0.9141
  150.210197   2.433831   1.2299
  150.130735   2.419172   1.1277
  150.18988    2.407718   1.1389
  150.068242   2.40715    0.889
  150.19404    2.393255   0.945
  150.163655   2.384854   0.9544
  150.201757   2.38229    1.1164
  150.103452   2.38111    1.0485
  150.225371   2.379855   0.896
  150.131769   2.377913   1.2058
  150.164919   2.376692   1.0448
  150.071787   2.361043   0.905
  150.082413   2.365506   1.2122
  150.221727   2.358988   1.2211
  150.087983   2.354815   1.2141
  150.086073   2.352844   0.9063
  150.208852   2.357089   1.0201
  150.103493   2.346138   1.0305
  150.093072   2.342017   1.0995
